lipa80a,ANNEALING,258461,41 17 50 16 46 23 59 14 36 57 25 33 6 15 24 0 19 76 70 52 47 10 79 40 35 39 72 37 56 55 63 27 22 62 60 12 7 21 43 2 75 4 54 78 65 34 28 44 68 71 69 3 42 20 77 18 31 8 26 29 67 5 30 64 61 48 49 66 11 1 51 58 9 73 32 53 74 45 13 38
lipa80a,ANNEALING,258651,66 8 36 26 71 53 31 45 42 54 23 56 20 19 68 15 1 10 62 22 9 72 0 34 65 63 35 14 3 79 39 17 13 7 57 58 33 59 73 43 76 24 44 28 25 12 70 75 69 67 32 48 38 27 2 4 50 77 51 49 41 40 64 18 60 16 11 74 55 5 52 37 6 47 29 61 21 46 30 78
lipa80a,ANNEALING,258814,6 73 38 61 48 28 31 25 52 42 54 65 76 20 77 66 49 36 74 67 62 14 53 8 33 4 15 7 30 57 72 3 35 13 60 32 34 78 10 23 0 43 71 21 22 37 41 50 45 17 69 47 27 51 16 11 12 58 79 44 56 18 5 75 24 64 68 70 19 29 9 55 39 40 1 63 26 59 2 46
lipa80a,ANNEALING,258455,38 51 43 28 67 25 78 13 31 4 10 46 37 64 42 14 1 56 20 75 68 41 34 50 24 77 60 5 59 6 65 44 36 70 54 21 7 2 12 35 47 3 74 16 58 22 62 0 66 19 15 29 39 30 57 55 53 73 76 69 61 71 79 27 18 8 63 32 45 40 11 72 48 23 17 26 52 33 49 9
lipa80a,ANNEALING,258748,76 59 63 37 6 66 43 16 15 19 74 21 26 51 4 18 65 27 72 64 52 70 9 56 33 8 29 47 36 12 5 67 55 48 10 30 45 57 0 53 17 79 44 28 68 7 14 1 60 39 41 50 3 77 23 42 25 31 20 46 75 49 69 11 34 32 73 38 24 61 71 2 35 13 78 40 58 54 22 62
lipa80a,ANNEALING,258464,42 50 48 5 14 47 77 49 79 68 39 72 34 21 52 62 29 63 26 61 16 51 10 31 12 67 20 18 70 27 3 56 8 2 59 41 66 37 46 33 15 7 4 76 19 58 23 6 57 74 9 11 73 22 28 0 25 65 35 1 55 17 71 64 36 32 38 45 43 30 60 53 78 69 75 44 40 24 54 13
lipa80a,ANNEALING,258082,26 41 79 72 37 47 45 32 20 34 71 63 53 77 39 65 7 8 51 1 48 52 25 15 61 36 46 54 3 35 16 44 50 70 38 0 2 58 73 55 31 5 62 18 28 22 74 24 11 69 29 49 64 60 14 4 21 9 42 57 6 75 43 30 13 10 66 23 33 17 12 68 67 56 59 76 40 78 27 19
lipa80a,ANNEALING,258566,40 22 26 29 3 23 2 42 35 76 57 18 74 32 47 33 5 14 73 31 16 8 59 38 1 25 30 52 9 27 7 67 34 48 53 70 17 50 58 45 61 36 54 77 15 20 56 51 12 62 64 55 21 4 68 39 10 46 60 71 13 6 43 75 65 72 28 78 41 11 19 0 69 24 79 63 49 44 37 66
lipa80a,ANNEALING,258659,33 49 72 10 22 73 34 61 64 50 12 43 55 79 24 31 37 6 40 47 35 25 53 57 66 77 32 51 62 76 11 68 7 30 15 39 20 54 9 74 16 48 23 46 5 3 41 36 17 21 52 65 0 42 28 60 8 75 2 78 70 71 1 29 44 26 69 58 56 18 13 45 14 4 63 38 59 19 27 67
lipa80a,ANNEALING,258219,4 35 56 58 3 76 5 30 72 79 77 43 69 29 45 68 57 78 44 19 15 8 70 64 46 16 1 53 74 40 38 39 9 34 37 71 49 6 21 11 0 54 12 26 7 65 14 61 13 41 28 73 23 67 10 33 60 62 20 47 75 50 42 59 48 51 31 25 27 18 17 55 2 66 52 32 24 22 36 63
lipa80a,ANNEALING,258778,14 32 69 20 24 74 53 13 1 38 2 43 78 52 9 59 46 51 3 16 40 22 10 72 6 64 35 50 7 45 18 25 41 11 65 79 21 58 8 26 60 37 5 55 23 29 62 12 44 34 4 73 71 54 30 68 75 76 77 63 39 67 42 33 17 47 27 66 48 70 15 0 31 36 56 19 61 57 49 28
lipa80a,ANNEALING,258595,30 65 66 34 77 10 42 29 72 23 57 11 44 15 64 36 63 17 19 1 75 74 3 2 26 38 5 12 53 14 8 13 78 31 47 51 69 22 16 45 70 56 21 79 46 7 62 27 9 32 0 61 43 4 6 25 28 50 20 52 60 55 68 41 24 49 58 40 54 37 35 73 67 48 33 59 71 39 18 76
lipa80a,ANNEALING,258538,41 39 60 17 33 36 73 54 37 79 6 3 77 38 1 28 7 74 24 57 34 62 47 16 78 0 19 42 52 29 26 71 53 30 9 76 64 69 12 14 13 22 5 75 8 63 68 58 59 51 70 25 55 11 67 15 18 61 4 43 40 35 31 27 20 44 48 72 49 2 46 21 23 45 10 66 50 32 65 56
lipa80a,ANNEALING,258337,7 55 23 5 41 10 66 26 59 12 39 79 11 32 53 4 62 31 6 73 45 19 72 65 51 61 16 22 78 0 9 30 50 70 71 43 1 2 48 33 3 47 18 60 15 44 17 40 58 52 29 64 74 63 36 67 14 24 57 77 75 21 69 42 54 35 25 34 13 28 8 38 56 20 49 68 46 27 76 37
lipa80a,ANNEALING,258635,74 12 70 53 10 19 61 28 58 57 76 56 47 62 34 20 22 38 40 26 6 63 25 21 67 52 50 31 8 75 0 51 37 11 3 71 30 49 5 43 44 72 64 16 73 59 9 23 15 69 77 7 13 79 33 35 29 65 60 48 36 46 14 2 68 41 1 18 54 17 39 42 27 66 24 4 32 78 45 55
lipa80a,ANNEALING,258334,78 42 31 8 64 69 3 71 25 47 72 21 79 50 29 48 39 19 33 44 10 68 36 9 61 75 73 7 38 30 27 67 43 11 17 16 32 70 35 65 59 6 60 52 49 53 56 18 12 77 23 14 54 62 0 22 63 26 34 1 55 45 66 2 28 57 20 15 4 40 41 58 46 24 13 5 76 37 51 74
lipa80a,ANNEALING,258774,31 62 29 24 68 47 72 25 4 9 39 55 51 2 70 74 10 53 77 11 50 45 14 54 15 8 49 65 37 35 40 78 67 63 30 64 26 34 1 58 79 5 0 61 44 27 66 52 32 60 75 13 33 48 20 16 41 56 38 71 73 22 23 6 18 43 19 21 3 57 42 69 28 46 12 7 76 59 36 17
lipa80a,ANNEALING,258324,30 76 36 57 14 15 42 74 75 28 20 0 31 66 4 8 40 58 27 26 79 25 50 24 49 19 44 7 47 59 17 22 64 33 38 1 68 13 39 62 69 65 41 55 54 2 10 6 56 63 72 77 46 21 78 35 48 73 71 45 11 70 60 23 51 18 9 32 16 53 3 43 29 67 37 5 34 61 52 12
lipa80a,ANNEALING,258618,30 33 67 34 47 76 22 61 63 51 26 71 53 69 23 32 11 16 5 74 12 41 79 57 62 73 77 70 19 60 56 15 31 44 40 68 13 27 43 4 10 0 35 46 54 18 36 37 17 55 78 24 9 38 14 21 28 7 65 20 66 39 50 45 29 64 8 49 58 52 3 25 2 1 42 72 59 48 75 6
lipa80a,ANNEALING,258340,38 70 10 63 33 17 42 54 43 27 65 48 64 57 55 47 29 0 49 78 22 50 18 45 8 12 53 37 73 76 4 41 59 31 51 1 66 60 61 69 67 3 23 62 58 9 14 11 79 35 24 30 28 52 19 5 46 40 75 25 21 72 39 71 34 16 32 2 6 74 13 44 56 77 36 68 26 7 20 15
lipa80a,ANNEALING,258924,32 19 8 62 6 21 77 30 13 61 53 59 75 23 57 78 42 29 38 39 72 66 22 73 12 68 52 58 20 17 74 27 37 18 50 28 60 56 55 10 2 11 40 1 0 25 44 35 41 16 31 67 3 24 15 47 76 54 33 7 46 14 65 9 63 70 69 51 36 34 43 49 79 48 4 45 26 5 64 71
