instance,algorithm,cost,permutation
tai64c,GREEDY,1860348,18 62 63 6 56 10 19 2 14 21 46 41 34 33 59 39 0 40 3 25 55 1 23 32 54 58 17 48 53 26 22 13 45 15 47 11 37 9 52 5 16 7 36 27 49 51 35 28 29 24 30 12 20 31 4 60 50 8 42 43 57 61 44 38
tai64c,GREEDY,1857646,63 4 21 11 62 22 26 1 13 28 31 58 61 39 34 53 41 3 15 24 0 43 2 16 52 29 56 55 40 33 49 51 9 59 6 47 8 36 17 60 35 30 18 45 57 44 10 54 5 50 27 7 23 20 32 14 48 37 25 42 46 12 38 19
tai64c,GREEDY,1865494,57 63 45 7 33 39 28 3 14 1 46 34 54 8 58 19 15 27 38 0 18 47 30 5 51 55 49 22 20 62 53 48 10 37 2 24 4 40 12 26 13 32 35 43 56 59 36 52 16 6 41 44 9 50 11 23 42 31 17 60 25 61 29 21
tai64c,GREEDY,1860942,2 60 0 17 38 25 8 42 31 23 41 54 37 46 34 24 10 56 43 14 1 26 3 50 29 33 11 20 53 13 48 27 16 49 57 45 12 35 9 52 5 28 39 51 40 63 22 47 61 36 6 58 44 32 7 30 21 55 59 15 4 18 19 62
tai64c,GREEDY,1866552,34 21 45 39 4 24 6 26 58 18 2 14 16 29 35 32 12 55 25 41 5 15 30 37 17 51 48 36 59 46 1 44 60 20 11 63 10 33 42 19 0 54 43 28 57 62 8 52 27 50 56 38 7 13 40 23 9 31 3 61 22 47 49 53
tai64c,GREEDY,1860942,37 57 4 14 7 19 15 12 56 46 43 42 13 41 54 31 2 25 1 60 53 9 27 26 28 16 22 36 17 55 18 30 20 5 47 33 0 62 10 58 35 59 38 48 34 32 52 49 6 39 11 44 3 23 8 45 61 50 63 24 51 21 40 29
tai64c,GREEDY,1857646,54 53 56 47 62 58 57 15 10 14 36 24 1 16 2 21 52 38 7 37 40 48 28 29 12 27 43 23 19 8 33 25 32 63 44 4 45 41 20 18 30 3 59 60 26 6 50 5 13 46 42 51 22 49 34 55 35 0 61 9 31 17 11 39
tai64c,GREEDY,1865994,48 57 38 24 23 32 54 3 42 9 13 49 1 58 63 18 31 29 39 61 41 30 40 4 46 28 47 2 20 0 52 14 25 7 21 50 37 51 43 17 55 44 15 12 62 5 59 10 60 27 36 56 26 33 45 34 16 6 22 11 53 8 19 35
tai64c,GREEDY,1875660,47 35 31 25 21 9 40 52 45 6 58 3 51 62 50 4 16 14 38 53 61 36 13 17 18 10 41 2 34 5 63 1 39 42 29 23 43 30 48 26 28 49 0 22 57 15 20 8 59 55 24 56 60 12 46 44 11 37 19 7 32 54 33 27
tai64c,GREEDY,1875660,35 63 47 55 38 42 53 34 31 2 14 9 16 18 51 8 36 27 57 32 60 7 62 23 20 29 5 40 37 13 22 11 25 50 15 28 21 0 54 61 3 48 44 6 45 17 46 33 30 24 52 49 26 39 19 56 59 4 58 10 41 12 43 1
tai64c,GREEDY,1863678,12 42 61 57 20 7 62 34 48 54 58 8 36 27 56 16 3 15 31 45 55 50 6 44 22 30 9 38 5 24 26 28 37 33 49 35 60 40 19 11 23 46 4 18 41 43 14 52 0 63 21 39 1 32 2 13 51 53 10 47 29 25 59 17
tai64c,GREEDY,1857646,29 21 30 17 44 7 16 1 27 3 48 5 55 15 53 63 58 45 24 19 59 9 51 60 34 11 52 23 43 38 22 10 56 26 33 6 49 0 35 37 32 8 50 20 28 13 31 41 42 25 14 62 2 40 47 4 18 54 12 36 46 57 39 61
tai64c,GREEDY,1876252,12 56 46 5 63 43 13 54 33 35 25 59 26 1 36 44 50 2 27 7 41 58 38 6 53 18 52 32 60 4 23 48 10 51 57 11 16 19 15 24 31 42 28 22 29 3 20 34 21 14 8 37 62 39 49 0 47 45 30 55 40 9 61 17
tai64c,GREEDY,1860348,52 62 12 37 30 59 34 9 29 19 49 40 48 7 17 33 42 5 58 2 53 32 38 4 50 45 55 21 27 18 22 20 57 11 28 14 10 60 1 43 41 54 44 26 63 15 31 35 23 8 16 6 39 56 13 0 47 36 51 46 25 3 61 24
tai64c,GREEDY,1856396,35 62 19 50 57 34 48 23 4 60 55 47 9 63 24 21 22 43 0 58 44 18 1 14 11 33 38 49 3 17 20 54 51 37 45 27 32 26 52 56 42 30 8 41 7 36 5 39 12 31 59 61 13 46 53 15 40 25 2 29 6 28 10 16
tai64c,GREEDY,1855928,60 21 45 26 39 14 36 48 38 20 6 47 10 34 1 18 4 15 17 53 24 27 29 63 23 54 9 30 58 12 40 32 56 13 41 16 44 49 57 11 25 7 22 43 0 51 42 50 59 61 46 55 28 31 8 52 3 62 5 37 2 33 19 35
tai64c,GREEDY,1855928,32 49 11 33 30 10 39 40 3 59 62 45 52 41 31 56 48 35 34 5 43 36 4 53 55 9 13 18 46 51 29 15 25 22 16 2 20 8 37 7 47 14 61 54 42 58 63 17 28 1 23 0 60 6 50 21 19 24 44 57 27 26 38 12
tai64c,GREEDY,1863678,16 59 46 30 62 15 32 10 31 56 5 18 11 39 23 40 9 43 36 44 60 29 1 24 28 58 25 6 19 17 50 37 3 33 47 13 45 57 51 48 22 52 8 14 12 63 0 21 2 54 53 20 61 49 26 27 35 38 4 41 34 7 55 42
tai64c,GREEDY,1865994,6 39 0 35 2 41 42 51 31 62 46 60 54 28 47 59 12 18 25 11 52 55 9 29 21 37 14 38 15 16 22 53 27 33 5 57 61 10 43 3 17 20 32 49 24 34 56 45 4 48 8 19 1 50 40 26 44 63 23 58 36 30 7 13
tai64c,GREEDY,1865494,12 23 36 2 42 30 13 20 40 57 18 60 14 27 7 50 52 56 6 31 4 37 41 63 0 28 43 24 51 34 9 15 59 55 45 3 16 22 39 62 8 46 61 26 54 17 5 21 38 49 1 47 10 44 33 35 48 25 58 53 19 29 11 32
tai64c,GREEDY,1913788,54 10 44 19 49 51 42 58 32 35 39 50 5 60 57 12 20 16 4 30 61 2 55 13 11 53 43 37 23 62 45 52 27 33 36 63 6 22 8 24 21 18 1 47 56 25 38 48 7 14 28 34 29 0 31 41 59 46 17 3 26 40 9 15
tai64c,GREEDY,1864686,42 24 28 62 55 48 53 33 3 57 12 37 5 16 36 44 25 50 56 46 35 47 10 51 59 2 21 0 19 61 32 17 31 22 26 20 23 1 39 6 27 34 11 54 58 63 45 30 9 18 43 14 4 60 15 40 29 38 8 52 49 13 7 41
tai64c,GREEDY,1863678,7 34 1 41 14 29 58 39 18 16 56 30 10 22 4 15 33 2 45 44 23 35 37 49 51 27 13 55 12 61 57 5 21 32 9 38 17 31 28 63 11 62 36 47 8 42 0 54 50 52 3 46 25 59 20 24 53 40 48 43 60 6 19 26
tai64c,GREEDY,1875764,40 19 31 45 15 2 21 41 49 32 27 9 39 24 29 7 60 1 59 63 54 8 43 50 37 20 47 38 62 14 55 35 11 34 0 13 12 23 6 51 30 52 22 18 28 57 42 58 33 61 48 36 4 44 3 56 5 17 10 16 46 53 25 26
tai64c,GREEDY,1863678,3 22 5 59 18 28 60 49 48 44 20 47 9 34 7 30 55 2 29 61 51 32 45 25 57 26 13 4 41 31 8 52 0 19 50 15 63 21 36 54 33 53 10 23 6 58 12 16 11 17 40 46 37 38 35 42 27 56 62 43 39 1 24 14
tai64c,GREEDY,1866152,10 13 1 34 11 39 54 63 19 24 51 18 52 40 59 58 14 9 23 47 15 0 56 4 28 29 53 8 32 45 27 37 49 7 22 33 21 42 2 38 44 30 41 60 6 16 55 43 3 35 5 31 48 36 17 62 46 26 61 57 50 20 12 25
tai64c,GREEDY,1860702,56 62 60 44 58 32 15 38 2 63 46 57 12 20 3 41 34 33 8 35 50 26 48 27 4 39 61 23 18 10 24 29 17 53 7 25 59 14 30 43 6 45 49 13 1 42 0 51 31 16 22 36 47 37 28 19 9 55 5 54 40 11 52 21
tai64c,GREEDY,1855928,10 44 15 54 40 36 43 20 46 53 3 37 6 13 8 32 27 14 58 23 21 41 49 60 4 31 7 18 2 48 19 39 28 59 50 33 25 24 11 61 16 9 42 17 1 57 47 26 52 56 38 34 55 22 45 5 30 63 12 29 62 0 35 51
tai64c,GREEDY,1864238,24 61 49 33 57 63 59 62 9 16 8 27 19 0 22 53 34 52 20 36 37 43 29 54 5 23 4 13 2 30 1 42 58 35 60 31 48 38 21 26 46 6 45 15 3 51 7 25 55 14 47 44 18 17 56 40 50 39 11 41 12 32 28 10
tai64c,GREEDY,1903972,47 24 56 41 8 18 3 22 10 63 9 54 38 37 15 30 23 28 40 52 2 14 62 17 44 5 33 19 39 58 0 50 6 25 21 12 57 31 27 45 20 29 43 51 60 35 7 26 1 59 34 16 11 42 13 53 32 46 4 48 36 49 61 55
tai64c,GREEDY,1867264,49 53 0 29 6 45 31 41 3 27 18 34 42 54 2 63 37 38 52 43 1 46 23 17 44 21 11 15 35 58 28 4 56 25 13 19 5 59 62 57 61 10 47 22 48 26 24 9 50 51 55 7 14 12 33 39 8 36 32 60 20 30 16 40
tai64c,GREEDY,1863794,44 40 43 8 45 58 24 33 41 32 16 13 18 11 47 5 59 12 39 3 42 54 28 38 50 31 56 62 55 61 6 48 7 35 20 63 10 30 29 53 27 15 1 60 19 34 9 17 51 52 46 22 0 25 21 14 57 4 49 26 37 36 23 2
tai64c,GREEDY,1857646,46 18 51 6 23 22 10 27 7 61 60 44 49 34 42 37 17 59 11 38 12 41 21 33 8 55 25 31 63 35 4 39 62 56 50 54 5 57 15 13 0 14 9 43 48 29 53 30 28 47 26 16 3 58 2 36 32 1 52 19 20 40 45 24
tai64c,GREEDY,1857646,16 52 35 19 34 12 22 14 36 6 49 38 25 33 50 1 46 31 40 4 37 7 26 58 29 5 32 45 30 18 60 43 47 63 48 59 8 62 17 9 24 54 3 53 27 41 13 51 28 56 44 20 21 11 55 10 57 0 15 2 42 61 23 39
tai64c,GREEDY,1874786,20 50 41 15 3 35 8 27 12 19 11 23 31 63 32 48 55 29 57 16 5 60 49 51 1 24 56 26 18 22 10 47 42 21 2 25 0 45 59 40 39 43 34 14 33 54 36 6 58 37 44 9 61 7 38 28 53 4 17 30 62 46 52 13
tai64c,GREEDY,1858710,7 58 8 18 1 43 10 16 44 32 48 24 56 40 57 25 23 11 34 15 0 17 45 5 41 36 52 26 29 59 20 31 9 53 62 12 37 6 50 14 54 51 39 19 35 61 13 46 60 4 28 38 2 21 33 3 49 30 27 47 22 55 63 42
tai64c,GREEDY,1863794,45 61 0 23 5 15 47 38 6 18 57 54 30 56 11 14 21 22 48 12 34 25 20 39 17 1 33 35 24 7 29 41 31 59 55 4 46 13 16 10 50 2 28 44 26 32 27 63 37 60 52 36 3 51 8 58 9 42 40 53 43 62 19 49
tai64c,GREEDY,1875660,54 16 57 8 56 7 63 11 23 9 21 30 55 46 14 33 44 36 27 62 32 12 37 3 45 31 26 10 25 53 28 40 58 1 51 15 13 2 43 6 49 24 59 50 22 39 18 20 4 60 0 61 19 5 17 52 47 42 35 41 48 34 29 38
tai64c,GREEDY,1873016,5 23 40 17 10 46 3 57 52 54 8 43 22 63 49 62 42 25 60 34 41 33 6 14 19 0 51 12 47 37 28 20 18 55 27 36 15 4 38 7 45 11 35 9 32 56 13 44 50 48 21 58 53 29 1 31 39 16 2 26 61 24 30 59
tai64c,GREEDY,1864686,46 24 3 32 40 2 54 55 49 50 17 43 36 51 28 5 53 10 18 1 31 6 20 23 48 25 22 33 30 19 44 12 27 63 11 52 39 9 62 57 0 58 41 37 56 35 61 14 42 15 34 4 47 21 8 38 7 16 29 60 45 26 59 13
tai64c,GREEDY,1864686,42 4 37 59 31 46 33 13 14 18 29 61 10 38 52 6 25 12 51 23 56 30 63 44 45 54 49 0 53 39 7 47 5 60 22 50 57 27 48 41 36 58 8 26 2 24 11 15 1 55 20 16 21 40 35 19 17 43 28 9 62 32 3 34
tai64c,GREEDY,1863794,48 12 49 30 46 60 2 13 63 23 62 8 61 50 39 55 0 54 33 40 27 19 11 16 17 31 10 52 7 44 24 22 9 58 59 28 20 45 25 26 42 56 15 1 34 3 35 14 51 5 36 47 53 43 18 6 41 29 38 37 4 57 32 21
tai64c,GREEDY,1864686,9 57 13 52 6 55 63 50 56 28 25 47 43 35 12 26 22 2 54 3 16 19 62 49 20 14 32 53 60 1 30 0 15 61 5 18 36 23 34 48 4 29 24 58 10 40 7 42 21 37 45 59 51 17 33 41 46 27 8 31 38 44 11 39
tai64c,GREEDY,1855928,7 40 37 25 1 21 3 27 14 57 2 47 54 20 45 62 5 42 39 32 58 6 48 55 13 26 43 9 22 38 34 52 31 8 53 19 50 15 4 35 30 36 44 29 11 23 18 16 10 46 12 63 28 56 0 41 61 24 17 49 51 59 33 60
tai64c,GREEDY,1890074,19 58 56 3 14 26 1 49 0 63 22 55 38 43 33 25 48 30 17 44 9 28 10 36 6 21 11 54 18 52 47 24 29 20 31 37 5 39 7 35 4 53 40 13 45 57 46 15 16 50 23 8 32 2 27 51 60 12 62 61 41 34 42 59
tai64c,GREEDY,1856396,1 37 51 38 25 20 59 55 57 16 11 58 3 63 0 41 52 19 36 32 48 23 45 15 6 27 29 21 5 18 46 54 34 49 7 26 35 28 4 31 10 42 24 62 12 13 14 61 39 22 47 43 17 30 40 60 53 44 2 56 9 50 8 33
tai64c,GREEDY,1863794,23 28 60 12 30 18 37 10 45 0 58 22 14 7 56 35 54 63 53 11 20 41 55 19 1 42 16 50 44 21 6 51 43 62 8 47 3 27 34 36 4 39 38 33 49 40 59 17 57 26 13 29 9 48 5 15 32 2 24 25 31 61 52 46
tai64c,GREEDY,1865994,5 34 51 28 14 31 40 46 39 37 1 16 0 38 10 41 42 21 15 58 30 60 61 62 4 50 11 47 55 6 56 45 24 54 43 33 52 63 19 20 48 3 36 22 7 32 25 8 44 27 18 59 13 57 49 35 53 23 2 17 12 26 9 29
tai64c,GREEDY,1865494,55 31 27 42 58 15 24 26 6 36 4 56 2 16 11 13 20 22 54 40 30 52 28 60 34 14 41 8 49 45 17 1 61 0 59 37 57 5 44 25 32 50 19 12 47 35 38 9 33 46 21 51 29 39 62 18 7 63 3 43 48 10 53 23
tai64c,GREEDY,1864686,1 62 8 16 26 18 9 32 19 47 55 22 7 21 36 37 63 6 46 40 38 56 5 43 57 51 50 11 29 34 54 24 0 44 59 52 53 4 45 13 60 58 30 10 49 48 14 27 42 2 39 28 61 15 12 25 33 35 20 31 3 23 41 17
tai64c,GREEDY,1864686,34 56 5 29 47 11 54 59 3 41 63 36 39 23 22 62 14 50 7 26 8 19 0 16 10 13 61 28 17 32 30 35 49 53 9 38 51 1 20 42 33 27 55 43 24 40 44 12 60 4 18 48 6 37 52 25 45 31 21 58 15 57 46 2
tai64c,GREEDY,1865994,53 19 47 28 45 60 62 49 51 41 2 59 26 8 63 6 29 35 46 32 21 27 48 14 34 9 37 44 4 58 7 40 23 55 33 43 38 39 13 17 24 1 22 12 36 42 52 5 20 54 18 57 31 0 25 50 56 3 30 10 16 15 61 11
tai64c,GREEDY,1860348,1 52 2 63 25 50 9 55 32 53 31 37 4 56 58 39 19 16 3 14 35 30 6 33 11 28 62 59 36 29 57 51 20 42 48 0 13 12 49 26 8 54 47 27 21 15 41 46 17 44 7 40 10 38 5 22 61 45 23 34 24 60 18 43
tai64c,GREEDY,1860702,33 29 8 38 37 45 15 60 1 41 46 19 3 32 11 24 53 31 34 16 54 36 59 50 5 23 0 51 55 9 61 35 26 28 17 48 63 40 57 27 4 58 52 39 10 18 2 42 21 30 7 47 62 43 22 20 12 44 49 25 56 6 14 13
tai64c,GREEDY,1859480,61 22 3 63 11 62 10 47 40 48 59 13 42 23 30 15 5 54 8 50 34 2 18 20 44 35 41 21 46 49 57 17 52 45 7 19 0 55 9 37 6 32 24 33 53 38 27 14 36 60 39 4 58 29 12 16 1 25 28 51 43 56 26 31
tai64c,GREEDY,1860942,55 1 56 6 14 8 58 18 35 26 15 43 34 51 50 12 20 11 53 10 36 16 32 21 38 17 23 61 60 4 54 49 25 44 41 9 24 30 40 2 13 7 29 59 39 63 46 27 42 31 33 0 37 5 62 3 48 19 57 28 22 52 45 47
tai64c,GREEDY,1865994,52 53 12 44 3 61 54 58 7 17 41 46 33 50 35 28 24 51 13 11 40 49 8 18 0 55 26 36 43 42 34 47 38 23 1 22 5 16 2 56 31 14 21 39 37 29 27 25 10 57 6 30 4 59 63 45 15 62 19 32 60 48 9 20
tai64c,GREEDY,1866152,31 37 53 33 29 58 41 36 11 57 2 60 9 15 55 23 34 48 18 44 26 27 7 63 56 38 12 50 0 39 19 28 4 47 52 24 59 40 51 32 61 35 17 5 62 21 1 46 22 3 43 45 42 13 54 14 25 16 20 6 49 8 30 10
tai64c,GREEDY,1864686,29 10 40 39 41 20 3 27 62 47 26 33 4 56 55 21 23 25 1 51 35 45 16 5 42 48 31 32 7 52 46 36 34 0 22 59 44 30 9 58 19 60 57 12 38 61 43 54 49 2 37 15 13 6 14 8 63 17 24 11 28 50 18 53
tai64c,GREEDY,1857646,48 38 5 24 9 13 60 54 20 59 32 40 43 58 11 51 3 19 22 0 26 29 17 56 45 39 36 52 15 2 34 25 10 53 8 41 28 50 49 14 42 47 62 44 12 57 1 31 16 30 6 37 61 55 23 27 7 46 63 21 18 33 4 35
tai64c,GREEDY,1860348,54 35 15 10 37 0 57 1 41 11 58 60 24 63 27 44 25 45 18 19 6 17 23 3 36 9 56 62 61 40 48 59 52 43 28 7 51 2 13 12 47 39 32 20 34 22 49 53 8 26 4 31 16 5 55 42 33 46 30 21 29 14 38 50
tai64c,GREEDY,1866552,35 39 53 5 19 18 45 6 28 26 61 37 59 9 51 23 20 11 57 10 47 41 46 15 32 34 50 29 31 4 40 12 13 22 60 2 43 42 55 63 36 0 58 38 30 17 27 3 56 49 16 8 52 1 44 54 33 7 24 21 14 62 48 25
tai64c,GREEDY,1863678,49 63 5 32 19 56 9 34 2 17 31 43 40 30 42 50 37 53 3 47 6 52 8 38 44 41 60 26 13 55 20 61 54 4 36 24 21 0 62 10 25 45 58 12 14 59 51 48 57 11 29 33 35 27 7 15 28 46 22 18 1 23 39 16
tai64c,GREEDY,1866842,1 63 10 55 57 17 45 19 16 62 37 31 2 33 8 53 5 13 7 43 42 34 14 48 58 23 49 25 46 4 20 15 28 51 30 9 59 44 40 3 50 6 52 36 38 56 21 41 35 47 61 11 22 0 32 12 54 29 27 39 18 60 26 24
tai64c,GREEDY,1863678,42 18 26 46 19 30 37 15 62 59 0 32 12 55 2 17 8 61 48 49 50 57 13 47 16 14 9 52 22 45 7 63 34 44 54 58 10 28 33 40 29 6 24 53 43 60 1 35 27 41 38 4 23 31 51 36 39 11 21 20 56 5 25 3
tai64c,GREEDY,1864686,47 7 54 8 25 35 40 20 50 46 58 51 55 0 56 3 27 38 12 43 31 44 24 41 1 60 26 59 4 62 21 42 32 15 5 45 53 48 9 29 34 61 30 22 37 17 16 28 11 33 2 18 6 57 63 36 19 23 13 49 14 39 10 52
tai64c,GREEDY,1857646,62 24 28 18 10 33 2 56 8 46 3 25 15 35 27 26 38 40 32 61 31 0 29 30 54 51 1 17 44 58 49 5 14 50 41 47 9 60 37 39 6 57 55 52 59 13 7 43 22 63 12 20 11 45 53 42 4 34 16 36 21 23 48 19
tai64c,GREEDY,1864686,58 36 55 51 3 32 34 6 38 61 8 50 19 15 23 17 4 59 26 24 7 47 1 57 43 40 9 62 56 63 27 54 37 42 44 45 10 20 53 5 16 2 31 21 49 14 33 25 52 60 35 12 29 48 0 46 18 11 13 39 22 41 28 30
tai64c,GREEDY,1860942,34 4 53 21 8 39 25 7 30 23 58 35 46 42 50 44 33 5 63 9 22 6 40 3 59 47 17 32 24 15 27 49 51 16 12 45 14 10 55 2 26 29 61 54 48 57 38 19 0 13 36 11 20 1 43 18 52 60 62 56 41 37 31 28
tai64c,GREEDY,1867264,28 33 3 47 2 13 27 18 12 26 34 20 37 48 0 55 54 58 4 38 57 46 39 45 36 51 17 15 50 6 25 14 23 8 41 1 43 59 62 10 49 16 52 40 35 11 31 53 9 61 30 7 21 19 29 60 44 22 32 63 56 24 5 42
tai64c,GREEDY,1884080,47 37 43 12 61 8 40 56 28 55 54 49 18 48 35 32 53 5 24 6 19 7 52 1 62 20 38 25 17 16 46 42 34 29 57 3 50 10 30 60 36 4 39 58 14 23 27 0 41 31 45 44 9 22 26 13 21 11 63 59 33 51 15 2
tai64c,GREEDY,1863678,31 13 9 49 2 45 61 32 4 21 23 56 44 53 1 39 33 52 57 11 59 29 28 55 6 17 25 60 43 22 58 15 18 36 0 51 5 42 7 16 8 35 37 62 63 54 48 40 27 20 10 34 38 3 19 46 14 24 50 30 26 47 41 12
tai64c,GREEDY,1857646,31 2 63 38 3 18 19 33 56 32 14 28 35 61 9 20 8 17 1 43 45 58 59 29 55 41 22 13 5 30 10 50 36 51 0 26 39 62 16 48 4 27 23 53 37 52 11 21 47 57 7 25 12 24 60 44 34 54 40 49 15 46 42 6
tai64c,GREEDY,1855928,37 56 33 10 41 50 2 29 24 1 51 18 19 60 21 59 36 22 38 5 13 4 54 3 14 40 34 15 53 28 31 47 30 0 27 8 20 6 44 17 39 43 52 26 55 42 61 11 16 46 9 48 63 12 58 25 7 45 49 32 23 35 62 57
tai64c,GREEDY,1865494,19 42 34 29 51 60 47 62 61 30 28 8 32 35 59 3 43 9 46 24 54 2 20 18 49 26 16 7 41 33 37 12 48 31 21 55 40 23 25 50 6 22 4 44 11 13 5 58 14 36 53 39 63 17 27 56 10 45 0 15 57 1 38 52
tai64c,GREEDY,1864686,41 51 40 35 61 25 10 46 1 32 13 7 47 18 14 58 28 39 62 30 33 49 0 27 50 6 19 36 12 52 15 45 57 24 54 43 20 55 60 4 44 5 38 2 48 11 23 26 22 17 37 31 34 63 21 3 42 8 59 53 9 16 56 29
tai64c,GREEDY,1855928,3 32 56 54 53 25 59 38 17 62 36 8 27 48 5 23 57 9 47 63 31 41 58 51 49 21 26 10 60 1 50 2 37 30 52 39 42 45 33 55 20 7 29 6 24 4 40 19 16 14 46 44 28 35 61 12 22 34 0 15 13 11 43 18
tai64c,GREEDY,1856396,30 41 22 34 16 50 31 15 42 17 3 35 38 12 20 2 36 52 27 56 58 60 14 24 62 11 32 4 37 33 6 43 53 54 13 59 18 28 25 45 51 26 8 21 19 9 49 0 44 39 55 57 23 46 48 63 61 7 47 10 29 5 40 1
tai64c,GREEDY,1867264,56 23 27 39 6 61 11 51 9 26 43 46 13 57 14 53 32 49 29 1 42 7 40 15 60 10 24 16 21 45 59 8 62 18 31 22 4 37 35 17 28 5 54 20 30 41 3 52 63 47 48 34 0 58 25 44 12 55 2 19 38 50 33 36
tai64c,GREEDY,1863794,33 30 47 37 60 44 5 43 28 6 22 1 59 21 57 46 13 25 56 63 61 35 23 10 54 18 14 7 20 2 31 49 52 12 27 45 53 19 48 9 62 36 39 40 11 41 38 55 51 58 0 32 17 26 8 42 3 50 24 34 4 29 16 15
tai64c,GREEDY,1867264,10 43 44 49 28 9 60 54 55 63 2 59 51 20 62 35 45 52 61 30 0 47 4 57 3 42 6 50 39 16 34 33 24 23 40 37 22 13 7 53 17 56 58 5 31 41 18 27 29 11 38 14 26 12 19 8 48 32 46 1 25 15 36 21
tai64c,GREEDY,1863678,25 26 32 9 52 59 61 3 63 21 18 47 23 12 24 33 11 17 16 6 31 41 42 14 40 38 13 45 54 19 5 22 7 39 4 62 1 34 58 60 20 36 37 56 48 30 57 49 50 46 55 2 28 8 29 10 27 0 44 15 51 43 35 53
tai64c,GREEDY,1863678,17 43 61 11 59 6 24 4 52 1 33 49 39 36 63 18 28 19 14 40 9 26 35 8 22 50 2 34 20 23 60 21 10 41 51 62 3 42 56 48 32 54 44 29 15 25 0 38 7 31 5 55 12 45 27 47 13 46 30 58 53 57 16 37
tai64c,GREEDY,1865994,34 43 30 53 44 47 63 55 17 18 10 29 0 23 9 62 4 16 38 22 49 46 56 21 39 13 37 26 7 61 12 31 19 42 11 48 14 15 54 35 1 57 33 25 51 5 60 41 36 20 3 32 28 50 40 45 8 27 59 24 6 58 2 52
tai64c,GREEDY,1863678,54 60 41 29 30 52 26 27 21 6 44 5 22 58 19 0 47 59 35 36 32 3 25 62 11 51 43 12 50 42 17 48 39 14 45 49 18 28 7 56 2 46 13 37 8 61 23 34 31 20 1 33 57 24 53 40 10 16 38 15 4 63 9 55
tai64c,GREEDY,1864444,23 34 54 13 36 27 41 0 56 6 42 2 21 4 43 59 49 53 32 14 37 44 15 58 52 31 7 48 18 10 16 5 24 20 30 50 47 62 38 63 40 3 39 11 46 17 33 12 35 57 28 26 25 8 19 61 29 1 60 9 51 45 55 22
tai64c,GREEDY,1863794,48 26 49 23 19 4 56 24 7 38 5 25 43 33 35 27 20 50 57 45 6 60 1 63 16 8 53 15 29 30 31 18 54 55 13 11 51 59 0 47 12 17 14 28 21 34 40 61 62 46 41 2 58 9 39 36 44 10 32 37 22 42 52 3
tai64c,GREEDY,1867264,0 52 21 55 17 8 60 49 45 34 53 10 37 62 42 57 38 5 32 30 18 31 46 4 24 51 58 11 33 1 63 50 22 61 14 28 35 27 16 6 20 48 2 13 26 15 43 39 3 25 54 36 9 19 12 40 44 56 7 47 23 59 41 29
tai64c,GREEDY,1860942,44 31 10 35 26 5 20 3 58 54 36 16 24 28 51 56 49 2 50 1 59 0 63 11 27 13 38 21 47 23 52 60 14 8 18 17 12 22 32 6 40 41 30 29 61 33 48 39 7 15 57 9 19 4 55 62 45 43 53 46 37 34 42 25
tai64c,GREEDY,1857646,55 37 23 35 12 44 15 10 34 33 1 59 57 30 36 52 3 19 54 21 20 25 8 17 63 61 4 62 7 24 13 16 38 56 45 22 26 48 6 58 11 47 0 39 49 43 51 50 31 14 32 53 9 46 2 28 42 5 41 27 29 18 40 60
tai64c,GREEDY,1864686,3 55 24 54 16 35 28 21 48 17 8 33 11 25 6 38 10 19 30 36 60 22 41 29 40 56 45 9 43 49 12 15 18 2 58 20 52 57 14 23 62 27 34 31 4 39 59 7 26 5 53 13 42 63 46 61 32 44 37 1 50 47 0 51
tai64c,GREEDY,1864686,58 18 19 51 36 29 42 0 16 7 59 31 13 10 35 56 43 63 23 8 52 60 40 1 20 34 37 14 57 28 39 49 50 4 54 41 22 5 15 11 47 62 32 12 48 44 27 33 2 46 30 24 17 61 6 45 25 55 9 53 3 21 26 38
tai64c,GREEDY,1863794,25 19 6 56 31 55 26 28 3 14 53 30 60 22 2 49 58 44 12 37 7 42 48 34 32 62 21 13 16 52 36 0 23 8 61 54 11 38 47 41 51 57 20 40 29 45 10 24 15 9 50 5 39 18 46 27 63 59 35 33 43 1 17 4
tai64c,GREEDY,1860348,1 42 27 13 59 60 62 35 25 23 26 2 46 11 54 31 0 48 45 28 44 55 58 61 17 15 8 18 30 32 6 37 57 22 34 24 10 19 33 49 12 40 4 29 38 63 7 43 56 36 41 47 14 39 50 51 21 53 5 16 9 52 3 20
tai64c,GREEDY,1866152,17 35 45 12 52 1 30 36 53 2 15 51 16 33 31 11 32 20 56 9 21 7 27 40 5 28 24 23 37 22 46 13 54 39 43 0 55 62 3 63 49 6 61 57 44 25 59 29 18 60 26 48 4 41 19 8 38 10 47 14 34 58 42 50
tai64c,GREEDY,1867264,29 18 30 61 11 54 0 14 5 17 52 53 20 16 60 31 58 34 56 12 36 43 47 62 59 7 48 46 24 6 22 10 38 37 27 2 32 50 21 55 45 9 26 42 63 28 4 15 13 33 25 35 1 57 39 23 3 49 8 44 40 19 41 51
tai64c,GREEDY,1857646,42 39 53 13 4 46 9 51 12 61 5 31 36 57 29 18 15 62 22 63 7 54 32 27 1 50 26 24 52 19 10 20 30 43 11 49 2 56 41 59 6 60 55 28 21 47 35 17 25 40 33 8 37 34 0 23 48 3 16 58 45 14 38 44
