instance,algorithm,cost,time_msec,steps,checked_solutions,initial_cost
bur26f,STEEPEST,3783297,31,81,6500,4095968
bur26f,STEEPEST,3794893,21,101,8125,4299176
bur26f,STEEPEST,3814922,15,85,6500,4208864
bur26f,STEEPEST,3817726,19,75,6825,4201632
bur26f,STEEPEST,3847654,23,73,6500,4344018
bur26f,STEEPEST,3783544,23,71,7475,4315182
bur26f,STEEPEST,3818346,23,61,5850,4215109
bur26f,STEEPEST,3782774,17,52,4875,4167743
bur26f,STEEPEST,3782479,17,83,7150,4236885
bur26f,STEEPEST,3796976,33,77,7800,4290132
bur26f,STEEPEST,3782044,27,98,8775,4132498
bur26f,STEEPEST,3792826,34,73,6175,4401467
bur26f,STEEPEST,3818360,16,65,6175,4284778
bur26f,STEEPEST,3795076,15,81,6175,4224346
bur26f,STEEPEST,3804534,23,83,6825,4268136
bur26f,STEEPEST,3797244,20,74,7800,4190593
bur26f,STEEPEST,3820062,25,79,6825,4290367
bur26f,STEEPEST,3794893,20,72,6175,4215305
bur26f,STEEPEST,3797106,19,79,7475,4274494
bur26f,STEEPEST,3802531,23,67,7475,4215546
bur26f,STEEPEST,3809162,23,82,6500,4275977
bur26f,STEEPEST,3821629,15,56,5525,4051626
bur26f,STEEPEST,3806718,19,82,7150,4404689
bur26f,STEEPEST,3822190,19,52,6500,4144002
bur26f,STEEPEST,3803446,19,76,7150,4281840
bur26f,STEEPEST,3799420,16,89,6500,4298793
bur26f,STEEPEST,3783019,14,60,5850,4248353
bur26f,STEEPEST,3783544,17,82,6825,4120339
bur26f,STEEPEST,3800754,14,72,5200,4410309
bur26f,STEEPEST,3819996,17,79,7150,4294214
bur26f,STEEPEST,3782818,20,100,7475,4282657
bur26f,STEEPEST,3782245,22,103,8775,4267903
bur26f,STEEPEST,3804508,23,97,9100,4189661
bur26f,STEEPEST,3802352,16,48,6500,4193600
bur26f,STEEPEST,3782068,19,78,7800,4305106
bur26f,STEEPEST,3809468,19,80,7800,4281175
bur26f,STEEPEST,3800709,16,52,6175,4219169
bur26f,STEEPEST,3795096,16,69,6825,4154809
bur26f,STEEPEST,3814534,18,74,6500,4255573
bur26f,STEEPEST,3798295,16,85,6500,4153877
bur26f,STEEPEST,3818445,13,50,5525,4043948
bur26f,STEEPEST,3783601,13,63,5525,4096381
bur26f,STEEPEST,3809240,20,73,7150,4281490
bur26f,STEEPEST,3814922,17,64,6500,4242439
bur26f,STEEPEST,3793340,17,64,6175,4077161
bur26f,STEEPEST,3796060,21,85,8775,4366072
bur26f,STEEPEST,3817350,18,90,6500,4193419
bur26f,STEEPEST,3799915,20,70,7475,4262690
bur26f,STEEPEST,3798840,15,71,6175,4217068
bur26f,STEEPEST,3796170,25,79,9425,4171561
bur26f,STEEPEST,3802651,17,82,6175,4348656
bur26f,STEEPEST,3782932,16,81,6500,4202531
bur26f,STEEPEST,3815573,16,89,6825,4310772
bur26f,STEEPEST,3782245,16,85,6825,4269725
bur26f,STEEPEST,3819937,22,76,8125,4248177
bur26f,STEEPEST,3796941,20,83,6825,4232292
bur26f,STEEPEST,3827761,23,87,7150,4354443
bur26f,STEEPEST,3845364,13,67,5525,4207170
bur26f,STEEPEST,3794958,18,71,6825,4147405
bur26f,STEEPEST,3815864,17,59,7150,4159027
bur26f,STEEPEST,3783898,25,91,8450,4123962
bur26f,STEEPEST,3791604,16,78,6500,4069504
bur26f,STEEPEST,3796082,16,67,6825,4170405
bur26f,STEEPEST,3783155,21,103,7800,4308648
bur26f,STEEPEST,3782503,20,91,7150,4247981
bur26f,STEEPEST,3799847,15,56,5525,4245106
bur26f,STEEPEST,3782760,21,60,7475,4206432
bur26f,STEEPEST,3798908,15,63,6175,4179200
bur26f,STEEPEST,3783202,28,77,7150,4068793
bur26f,STEEPEST,3794984,23,88,8775,4162247
bur26f,STEEPEST,3810716,12,52,4875,4224348
bur26f,STEEPEST,3815411,21,77,6175,4316178
bur26f,STEEPEST,3782702,19,70,7150,4320435
bur26f,STEEPEST,3782503,16,74,6500,4189518
bur26f,STEEPEST,3796170,24,99,8775,4251219
bur26f,STEEPEST,3836476,16,86,6825,4177211
bur26f,STEEPEST,3783165,14,68,5525,4114731
bur26f,STEEPEST,3783224,14,76,5200,4087934
bur26f,STEEPEST,3798861,17,87,7150,4307711
bur26f,STEEPEST,3783772,17,65,5200,4143540
bur26f,STEEPEST,3839385,17,55,7150,4177922
bur26f,STEEPEST,3782680,18,72,6500,4288311
bur26f,STEEPEST,3808821,29,52,6825,4219402
bur26f,STEEPEST,3783019,20,81,7800,4097003
bur26f,STEEPEST,3834408,16,71,6825,4257205
bur26f,STEEPEST,3804382,16,78,6825,4422822
bur26f,STEEPEST,3796992,19,55,6175,4091593
bur26f,STEEPEST,3782805,22,65,8125,4301229
bur26f,STEEPEST,3815605,16,67,5850,4165383
bur26f,STEEPEST,3824639,20,70,6175,4161395
bur26f,STEEPEST,3797233,15,72,6500,4186703
bur26f,STEEPEST,3794964,21,75,8125,4244985
bur26f,STEEPEST,3800400,30,51,6500,4053780
bur26f,STEEPEST,3805381,21,91,8125,4323607
bur26f,STEEPEST,3813519,17,67,6500,4293150
bur26f,STEEPEST,3783268,25,82,6825,4411483
bur26f,STEEPEST,3782747,18,88,7475,4252978
bur26f,STEEPEST,3802352,30,117,8450,4305083
bur26f,STEEPEST,3823326,19,66,7475,4222757
bur26f,STEEPEST,3797104,12,57,5200,4160202
bur26f,STEEPEST,3794996,17,88,6825,4265384
bur26f,STEEPEST,3783125,20,83,8125,4239364
bur26f,STEEPEST,3782717,24,56,6825,4011043
bur26f,STEEPEST,3808129,26,68,6175,4136808
bur26f,STEEPEST,3794893,13,64,5525,4147953
