instance,algorithm,cost,permutation
sko72,GREEDY,68566,42 37 71 16 7 23 2 9 58 10 54 63 12 13 25 41 28 18 24 52 5 31 11 68 6 59 19 66 45 3 0 44 50 64 36 35 38 20 49 69 62 60 32 51 8 21 53 57 39 29 26 61 27 67 15 65 17 70 30 1 47 46 48 55 22 33 40 43 34 4 14 56
sko72,GREEDY,67590,31 15 63 35 27 49 68 7 66 24 62 71 42 4 18 57 34 17 47 38 5 13 23 55 53 12 61 14 69 52 8 11 22 65 6 29 51 33 56 9 28 1 58 21 36 41 3 20 50 60 0 2 70 54 32 64 30 19 43 25 48 44 40 26 39 37 59 10 46 16 67 45
sko72,GREEDY,67398,23 25 68 54 62 57 29 1 51 3 63 70 39 4 38 33 19 0 56 59 13 22 27 61 65 15 11 14 67 10 9 26 50 69 5 42 37 31 41 52 44 17 58 34 71 30 7 36 40 46 8 16 64 53 32 6 35 48 28 12 20 45 49 18 21 47 24 43 66 2 60 55
sko72,GREEDY,68762,57 60 36 17 44 29 56 7 13 3 71 70 2 1 34 19 14 0 12 46 50 41 4 62 16 59 27 15 65 9 68 66 42 54 61 30 33 47 10 51 64 52 25 49 53 38 58 6 20 23 43 67 63 8 40 18 39 45 11 55 31 26 24 69 37 22 32 21 28 5 48 35
sko72,GREEDY,67840,48 11 53 6 62 43 31 0 68 19 7 8 28 64 25 39 3 1 34 51 12 57 22 33 17 21 18 46 66 9 2 45 58 14 55 24 15 38 37 67 69 56 52 65 26 41 54 13 49 44 63 47 71 27 59 36 29 70 50 20 23 5 61 4 60 32 40 30 35 10 42 16
sko72,GREEDY,68436,38 4 61 44 17 59 36 0 67 5 53 8 32 68 22 65 49 6 50 56 14 30 42 70 35 64 54 48 52 45 7 27 29 71 3 58 23 20 66 19 55 10 34 46 16 41 28 18 31 24 9 12 62 63 39 69 37 11 40 2 60 43 21 1 57 33 51 13 25 15 47 26
sko72,GREEDY,67378,40 42 9 3 6 22 39 70 28 68 0 63 23 59 7 49 50 65 14 11 60 41 48 45 10 61 55 56 27 46 67 44 33 36 69 16 15 37 47 34 17 35 19 43 1 30 62 53 38 13 26 51 18 54 32 64 25 8 29 66 20 2 24 71 21 12 58 52 4 57 31 5
sko72,GREEDY,68030,31 37 8 35 53 32 69 70 58 55 17 65 42 54 23 21 62 9 43 13 27 46 66 16 44 18 3 57 67 6 64 4 50 71 45 25 33 39 12 49 5 28 30 38 26 51 10 60 48 68 29 19 63 7 40 0 34 41 61 36 11 14 59 2 56 22 47 20 24 1 52 15
sko72,GREEDY,67402,29 68 62 44 7 12 11 65 23 56 71 0 50 46 14 21 67 45 5 25 48 38 47 26 53 57 64 59 28 66 63 69 30 17 27 13 40 20 32 24 15 33 35 1 8 39 55 51 31 41 10 60 36 70 22 61 3 6 49 18 58 52 42 9 37 34 19 4 16 54 2 43
sko72,GREEDY,67880,46 54 9 3 1 23 52 62 34 59 8 63 14 66 21 49 60 71 5 19 55 47 50 18 2 57 53 56 44 61 69 36 38 7 64 22 13 33 43 28 27 29 20 40 0 32 45 35 42 15 39 37 6 26 30 70 4 10 24 68 51 17 25 67 41 12 58 48 11 65 31 16
sko72,GREEDY,68162,32 46 9 56 55 39 35 71 4 43 67 54 38 44 48 14 65 66 30 22 57 50 53 2 28 59 7 5 69 6 64 12 23 1 70 47 37 25 11 24 13 15 20 51 61 41 16 26 34 36 17 10 63 8 42 0 60 18 31 52 49 58 19 62 40 29 68 21 27 3 33 45
sko72,GREEDY,68298,12 47 7 26 69 23 4 62 31 57 71 63 14 2 51 1 61 65 15 19 56 48 3 0 25 37 17 39 67 8 64 11 40 6 66 24 52 30 20 49 9 45 5 28 70 41 10 59 22 60 27 36 68 35 21 58 18 42 16 46 34 44 50 54 32 33 55 38 43 29 13 53
sko72,GREEDY,68664,60 66 0 47 46 34 26 67 7 68 54 71 32 70 29 16 49 64 22 38 65 61 52 2 28 56 10 3 55 4 63 59 42 8 69 30 31 23 6 39 11 12 15 40 45 41 58 14 24 25 13 57 62 9 50 1 48 37 51 53 20 36 33 17 43 19 44 21 27 5 35 18
sko72,GREEDY,67606,50 61 26 15 7 33 45 54 10 56 17 71 32 68 4 41 38 65 14 34 69 58 57 35 16 60 47 28 53 46 70 51 19 44 67 24 23 48 20 27 43 31 25 37 8 30 59 9 29 12 22 52 62 1 40 2 42 0 39 66 21 3 18 63 49 13 64 11 6 55 36 5
sko72,GREEDY,68512,57 66 68 15 45 31 11 0 49 18 7 63 22 19 14 33 3 26 13 51 21 37 10 69 5 70 35 65 64 6 1 58 55 67 36 32 12 39 50 56 53 52 41 46 54 20 61 4 30 9 43 59 27 62 40 71 42 48 2 44 34 17 47 8 29 24 28 60 23 25 38 16
sko72,GREEDY,68634,21 52 61 47 60 22 26 45 29 43 65 71 5 0 48 20 46 54 30 12 51 25 18 17 68 38 2 10 66 8 63 7 23 62 53 49 50 35 11 32 4 41 59 31 69 24 6 27 40 58 28 16 70 9 34 55 42 13 3 44 37 56 14 64 15 39 19 36 67 1 33 57
sko72,GREEDY,68480,46 70 62 14 3 21 37 17 26 53 4 63 34 56 40 19 15 6 31 28 59 57 47 54 25 66 11 61 12 16 2 55 48 44 69 32 42 51 24 58 36 67 60 39 0 30 65 50 41 35 68 64 8 9 49 71 13 45 43 10 23 5 52 1 29 22 20 18 27 7 38 33
sko72,GREEDY,68172,56 3 17 16 9 50 59 7 33 5 2 0 39 66 20 60 6 70 29 38 12 58 68 35 25 15 71 44 55 62 64 47 40 8 4 13 21 32 42 28 45 19 34 37 1 49 65 30 31 23 18 11 54 53 14 26 10 36 48 67 51 52 41 63 57 43 69 27 22 61 46 24
sko72,GREEDY,67514,38 30 16 53 8 50 39 69 4 36 62 0 59 37 24 48 57 54 42 43 28 10 46 44 70 19 65 55 56 66 45 68 3 35 1 32 22 31 58 6 25 15 51 5 17 21 20 60 49 12 23 29 63 71 40 9 41 7 67 27 47 61 13 18 11 52 2 33 34 64 14 26
sko72,GREEDY,67614,49 38 7 35 53 51 57 36 67 37 17 71 41 45 15 22 28 0 42 25 46 56 48 26 44 11 9 47 61 27 54 29 58 62 64 33 32 39 31 69 16 21 23 52 8 59 19 30 40 66 12 20 63 3 43 1 34 70 50 10 13 5 68 2 55 24 65 4 6 18 60 14
sko72,GREEDY,68290,47 60 63 25 9 20 3 62 14 59 8 71 46 58 33 19 35 52 11 27 50 57 43 70 6 51 4 42 53 1 61 54 39 7 67 24 32 31 28 48 45 66 65 49 0 21 56 44 40 41 68 55 64 26 30 69 10 36 37 12 15 16 38 17 29 22 23 13 18 5 2 34
sko72,GREEDY,67768,39 11 63 36 55 59 43 8 68 26 9 0 28 6 29 60 24 17 58 56 13 23 25 65 45 12 53 33 5 44 7 30 41 64 15 46 27 52 69 31 47 21 66 4 54 50 3 34 42 61 2 20 70 62 22 71 19 49 37 16 38 10 32 1 51 48 14 67 57 35 40 18
sko72,GREEDY,68158,11 69 70 34 8 29 1 54 32 56 17 71 2 45 43 28 57 66 26 16 67 47 37 44 35 58 9 49 18 0 64 5 20 53 65 42 50 39 31 25 6 24 52 21 62 38 10 23 22 59 41 15 63 27 30 68 3 7 12 55 40 13 14 4 36 33 46 51 61 48 19 60
sko72,GREEDY,67872,58 69 4 20 64 32 23 70 27 24 45 8 31 7 37 14 51 44 28 30 52 61 15 3 29 13 17 42 36 34 53 68 60 0 62 11 48 22 33 54 10 56 5 9 63 41 16 46 40 50 2 67 71 66 21 6 19 55 49 26 12 39 59 1 25 38 43 65 57 35 18 47
sko72,GREEDY,67378,47 69 71 14 17 30 38 9 31 45 6 54 50 55 34 20 12 0 24 25 60 56 36 7 42 13 1 67 27 11 18 68 57 15 64 33 51 37 21 62 35 52 59 28 26 48 65 43 39 40 61 70 63 8 41 10 23 53 49 19 4 5 58 3 46 32 2 22 44 66 29 16
sko72,GREEDY,67382,41 60 64 37 9 22 25 8 65 26 45 71 14 17 10 58 59 70 19 38 52 42 16 54 27 48 7 5 15 6 62 51 4 63 44 55 49 33 67 2 47 30 40 12 18 23 43 1 31 68 3 50 69 0 39 66 21 11 32 35 57 36 13 53 24 29 61 56 28 34 20 46
sko72,GREEDY,67822,49 61 71 35 6 31 58 54 18 67 17 8 42 68 14 29 46 64 22 25 59 48 47 53 26 50 56 65 13 55 2 51 38 62 66 34 43 57 37 11 5 12 44 20 7 39 60 10 40 27 33 52 70 0 30 63 32 4 45 3 28 9 36 1 41 24 19 23 16 69 21 15
sko72,GREEDY,67924,47 65 35 58 61 41 45 63 31 1 68 8 46 0 34 50 66 4 51 52 11 20 18 70 59 12 26 10 3 54 5 64 39 67 2 60 24 29 49 37 44 38 32 30 62 21 19 36 28 23 27 56 7 71 40 6 57 43 55 16 15 13 22 17 25 42 14 69 53 9 48 33
sko72,GREEDY,67348,50 58 63 47 45 38 69 53 4 44 65 71 49 52 18 31 35 7 37 46 59 34 61 64 56 32 15 14 68 60 62 57 13 67 26 39 30 24 12 11 28 1 55 22 54 42 41 2 23 33 0 66 70 9 29 5 48 10 51 17 25 20 21 8 43 19 16 3 36 6 40 27
sko72,GREEDY,67808,29 57 53 24 2 20 27 68 25 66 6 0 39 45 32 34 51 62 23 5 56 47 18 8 19 60 70 52 9 69 63 31 11 26 65 41 40 55 44 12 4 49 50 13 1 38 67 21 37 48 59 58 54 17 22 71 14 3 36 64 43 15 30 7 46 33 16 35 28 61 10 42
sko72,GREEDY,68078,23 20 71 68 26 41 58 0 33 10 66 8 39 3 55 34 19 18 59 52 21 22 31 62 69 12 54 37 5 45 6 35 30 61 2 51 46 47 43 29 53 11 44 4 17 57 13 36 40 42 1 16 7 63 50 27 14 67 48 15 56 65 38 9 49 60 24 25 70 28 32 64
sko72,GREEDY,67844,49 60 44 12 5 23 50 64 52 56 17 0 21 66 26 29 28 18 24 3 59 40 38 2 16 65 45 47 69 46 63 13 31 62 58 14 33 51 19 53 4 61 43 68 8 30 67 25 42 34 70 57 71 1 22 55 20 6 39 54 37 10 32 9 48 15 27 11 7 36 41 35
sko72,GREEDY,67962,32 25 53 55 70 40 11 1 9 3 61 8 38 5 65 41 28 15 64 59 34 14 2 62 54 33 42 18 4 45 7 50 19 0 26 48 47 23 37 27 68 52 44 31 71 22 35 46 21 12 51 43 17 69 30 6 49 63 20 16 39 58 10 60 13 57 24 66 67 36 29 56
sko72,GREEDY,67490,49 55 2 4 7 31 36 71 32 68 8 63 20 65 16 29 24 69 15 11 60 48 37 1 3 52 58 50 53 51 64 45 40 0 67 12 22 57 38 35 18 34 28 43 17 30 56 44 39 19 61 46 54 26 23 70 25 9 21 66 14 5 27 62 47 13 41 42 10 59 33 6
sko72,GREEDY,68942,47 14 1 64 17 40 67 71 69 16 36 0 20 54 62 38 66 3 52 28 13 49 63 27 18 48 11 29 41 65 5 45 42 68 7 57 21 24 39 53 37 25 19 51 26 22 46 43 32 15 61 10 2 44 60 8 59 35 55 6 56 30 31 12 58 33 4 34 23 9 50 70
sko72,GREEDY,68478,38 25 26 45 61 47 64 0 30 1 69 71 27 2 14 28 18 3 56 51 6 22 10 53 54 15 67 12 66 63 7 19 39 70 44 23 33 49 21 40 42 43 35 68 62 48 17 11 29 32 16 34 8 57 37 4 55 59 36 52 13 58 31 60 5 46 41 20 50 9 65 24
sko72,GREEDY,67268,49 28 18 23 16 39 57 44 33 61 17 71 19 55 4 41 43 69 13 22 46 47 59 26 10 52 66 51 53 65 54 27 50 35 67 21 20 31 42 6 9 11 37 34 7 48 45 5 40 29 0 36 63 8 32 62 25 3 30 68 58 14 38 70 56 12 60 15 1 64 24 2
sko72,GREEDY,68062,41 20 65 32 54 31 4 8 49 17 64 1 14 15 36 33 35 44 37 57 29 42 6 67 10 60 26 61 3 7 2 68 50 11 53 28 19 22 51 56 66 47 58 48 63 23 69 46 13 9 45 38 0 71 40 62 30 55 5 25 34 43 59 70 24 21 52 39 18 16 12 27
sko72,GREEDY,68678,29 64 63 26 58 24 14 0 3 27 17 71 49 9 4 33 18 52 6 60 10 37 15 62 16 19 34 28 7 12 54 65 20 8 45 23 48 31 51 2 69 56 61 11 67 40 46 5 32 57 1 55 70 35 21 36 22 59 30 50 42 53 47 44 38 43 39 41 68 25 13 66
sko72,GREEDY,68250,48 12 17 33 6 40 37 54 60 2 70 7 20 18 43 47 56 68 42 39 13 31 36 66 24 67 64 58 55 19 1 21 49 65 4 41 25 28 57 51 53 5 15 45 16 32 9 61 30 35 0 3 8 63 38 71 11 44 29 10 59 69 52 62 27 23 50 14 26 22 46 34
sko72,GREEDY,67848,52 6 71 67 66 49 30 2 38 3 63 0 33 17 22 47 11 9 57 60 13 16 12 69 68 37 36 26 45 29 1 61 43 65 7 50 24 15 56 41 51 5 70 39 64 32 44 21 42 23 8 53 62 54 40 19 46 14 34 10 28 27 25 18 35 58 20 55 59 4 48 31
sko72,GREEDY,67896,49 70 55 45 56 40 14 69 30 42 63 71 59 7 37 3 51 8 47 36 52 25 5 54 66 28 6 33 67 24 26 61 22 64 16 46 50 15 12 31 10 34 60 29 65 23 35 4 13 41 44 53 62 0 39 1 57 2 68 17 19 18 32 9 20 38 21 48 11 43 58 27
sko72,GREEDY,67764,60 14 70 45 18 58 61 2 57 16 9 0 43 7 29 67 3 8 55 66 5 24 34 64 36 12 44 15 1 62 4 69 23 63 6 46 31 52 59 19 65 21 68 28 27 42 35 20 50 41 30 33 71 10 48 17 37 38 51 25 49 39 32 11 53 47 13 56 40 26 54 22
sko72,GREEDY,68064,33 60 0 3 8 13 40 64 18 66 56 71 31 67 16 29 28 65 10 20 59 34 48 36 12 58 55 45 68 46 69 35 25 9 70 14 23 39 27 53 26 52 1 50 44 22 51 57 38 5 43 42 7 54 30 63 41 17 21 61 19 2 15 62 24 11 49 37 6 47 32 4
sko72,GREEDY,67694,31 43 27 46 45 21 39 17 4 60 54 63 57 66 2 22 53 61 12 19 52 51 65 9 55 33 26 42 38 44 71 25 49 0 69 10 50 14 24 3 18 15 23 29 36 48 35 5 32 59 7 34 70 8 20 6 28 1 58 68 13 56 41 64 40 11 67 16 37 62 30 47
sko72,GREEDY,68378,23 56 3 10 8 31 58 63 47 54 5 71 18 45 34 20 37 64 22 13 57 50 55 4 1 60 16 36 69 0 70 11 42 65 68 29 30 59 28 44 17 53 12 52 7 41 25 46 49 48 35 2 67 6 38 66 19 26 27 61 32 14 39 62 43 24 51 21 15 9 40 33
sko72,GREEDY,67902,32 44 9 56 45 47 51 8 13 35 64 71 49 7 19 31 59 62 46 28 43 23 33 1 65 16 66 15 68 69 70 20 14 53 26 38 39 42 21 6 18 25 11 5 54 40 3 24 41 29 2 34 63 0 22 17 58 27 67 52 48 57 12 61 30 55 4 37 36 60 50 10
sko72,GREEDY,68232,38 13 67 11 45 48 39 17 59 44 0 71 42 35 9 47 16 7 57 46 4 32 34 64 60 2 24 69 3 25 8 36 41 1 26 10 15 22 50 65 27 28 49 20 63 31 29 43 40 53 18 37 62 68 21 70 19 54 33 23 12 5 51 6 30 56 52 55 58 61 66 14
sko72,GREEDY,67514,37 57 0 11 16 40 56 70 32 67 8 71 18 55 15 38 66 69 24 19 58 48 65 1 9 49 61 45 53 54 68 28 39 2 59 13 21 51 29 44 35 34 10 52 17 31 46 25 30 22 43 36 64 7 41 4 33 26 27 60 5 6 20 62 47 14 50 23 12 63 42 3
sko72,GREEDY,67320,21 28 45 51 64 41 14 17 53 13 70 0 40 11 67 43 26 8 68 60 19 20 5 69 49 25 7 22 3 16 1 38 30 71 18 50 48 27 44 66 59 55 36 24 63 31 10 58 29 46 54 37 9 62 42 35 33 65 32 2 34 52 39 6 12 57 15 56 47 4 23 61
sko72,GREEDY,68362,33 65 7 15 8 31 36 63 20 67 26 66 47 64 4 32 51 62 12 14 53 60 37 9 11 34 54 46 44 45 70 27 41 18 68 22 21 56 23 29 2 57 10 39 17 49 28 19 38 59 1 52 71 0 40 61 43 3 48 69 24 25 50 35 58 13 42 16 5 55 30 6
sko72,GREEDY,68158,39 56 6 50 18 23 67 71 52 70 54 63 59 4 12 13 44 26 30 28 20 40 68 65 60 11 7 53 27 62 9 57 42 66 45 14 33 48 35 37 10 46 32 29 36 41 2 69 31 34 3 55 0 17 49 8 47 19 58 1 16 51 43 64 5 22 25 21 24 61 38 15
sko72,GREEDY,68186,56 64 67 60 53 32 27 6 19 11 70 8 48 29 43 54 13 1 33 61 21 30 20 68 49 65 9 38 35 18 3 55 40 63 12 58 23 10 37 26 62 24 59 25 71 31 57 15 28 14 16 66 5 17 22 36 52 44 47 0 45 51 41 7 39 42 4 46 50 2 34 69
sko72,GREEDY,67624,31 67 5 2 0 22 25 63 42 69 1 71 4 6 36 34 50 53 20 12 49 40 43 66 3 58 26 60 7 16 17 65 39 70 68 47 48 32 51 37 28 64 23 38 9 13 59 55 24 41 45 57 8 54 30 61 11 27 14 35 33 10 46 62 15 29 44 56 19 52 21 18
sko72,GREEDY,68032,39 69 1 25 4 40 27 70 19 59 17 62 60 64 3 37 43 44 13 11 67 47 46 2 16 54 35 51 55 52 63 68 30 9 53 22 24 32 41 21 10 48 42 56 8 31 65 15 50 23 66 57 71 7 20 0 58 12 34 45 18 26 33 36 28 14 38 49 5 61 29 6
sko72,GREEDY,67990,31 24 71 42 62 48 32 9 36 2 44 8 60 10 64 30 11 16 46 40 13 20 21 25 61 19 6 18 34 14 17 29 47 35 4 68 69 50 28 45 66 57 52 37 53 59 12 54 49 67 63 22 26 0 38 1 41 55 58 5 33 43 56 7 23 51 3 27 70 15 39 65
sko72,GREEDY,68626,56 25 8 68 16 40 55 62 21 53 5 71 58 64 11 59 69 35 12 50 43 38 65 6 15 60 19 51 66 61 70 48 29 3 2 49 31 1 33 0 45 18 4 54 7 39 46 10 20 22 27 52 44 17 47 26 67 9 57 28 41 32 30 63 37 13 42 24 14 34 36 23
sko72,GREEDY,67848,20 2 64 58 69 49 4 8 22 3 62 54 38 36 60 40 33 34 42 57 32 27 37 55 56 25 17 19 26 5 44 0 29 7 18 51 47 12 30 23 59 14 46 24 67 48 9 43 21 65 6 10 63 71 31 16 15 68 11 35 52 61 28 53 45 50 39 41 66 1 13 70
sko72,GREEDY,67742,15 37 27 5 1 22 26 71 57 60 45 63 49 42 11 25 68 67 3 12 38 41 51 9 19 43 35 59 40 53 64 17 23 18 65 13 47 30 58 21 16 29 36 33 0 31 34 48 39 55 20 28 54 8 14 62 6 2 50 44 52 66 56 70 32 4 69 7 10 61 24 46
sko72,GREEDY,67478,47 3 35 25 53 42 27 1 22 11 17 8 41 36 34 45 2 4 52 61 12 38 18 62 26 20 54 29 5 28 0 46 48 7 65 24 23 66 31 68 69 67 44 58 71 40 55 33 30 15 64 56 6 60 49 13 59 70 39 63 19 14 32 9 37 51 21 57 43 10 50 16
sko72,GREEDY,67880,33 53 16 19 0 40 39 68 29 66 17 62 45 69 10 32 59 67 27 25 51 60 65 8 36 15 31 57 44 47 70 52 37 26 61 23 46 30 49 11 6 2 58 14 7 38 43 63 48 64 3 35 71 4 21 13 5 9 56 34 12 20 55 24 42 18 50 22 28 54 41 1
sko72,GREEDY,67690,33 28 62 68 64 48 42 0 21 10 71 63 58 23 46 16 2 1 47 52 19 22 14 35 67 25 6 13 53 5 9 43 31 26 18 38 56 32 3 29 44 36 61 30 70 50 34 11 41 55 27 37 54 7 40 8 66 45 59 15 24 69 57 17 51 49 12 20 60 4 39 65
sko72,GREEDY,67538,40 20 62 34 53 42 38 1 29 65 17 8 51 69 14 37 28 64 15 24 59 58 47 7 35 57 36 56 5 27 70 19 49 2 66 23 32 21 46 11 13 31 44 3 26 50 67 10 39 52 4 61 71 0 30 63 22 6 41 54 48 43 60 9 68 33 45 18 25 55 12 16
sko72,GREEDY,67686,20 67 44 24 5 23 18 69 32 68 7 63 51 36 13 46 60 70 14 11 40 29 27 45 15 37 62 42 9 61 64 47 21 54 66 41 34 57 52 3 1 48 50 10 4 22 55 6 31 35 58 56 71 8 30 53 49 2 33 65 43 16 25 0 38 12 28 39 17 59 19 26
sko72,GREEDY,67608,23 46 71 68 64 50 5 1 22 19 69 54 57 3 34 14 45 9 42 51 28 29 12 62 60 13 7 21 6 4 0 48 31 26 36 52 47 24 49 35 53 38 66 15 70 41 11 30 40 56 2 55 63 8 32 17 59 44 58 10 25 67 39 27 16 43 18 37 61 20 33 65
sko72,GREEDY,68148,22 45 1 24 26 5 27 54 2 56 62 71 28 48 34 12 49 66 13 16 50 40 39 9 19 59 64 55 53 36 68 18 31 0 58 6 33 38 11 44 7 52 10 43 17 32 46 57 30 3 51 47 8 63 23 65 15 35 20 67 60 69 29 70 42 25 41 21 4 37 14 61
sko72,GREEDY,67598,50 46 0 22 1 23 42 71 35 68 18 63 29 66 12 25 51 61 15 13 55 47 67 7 19 59 53 49 41 52 64 45 48 8 65 5 28 44 34 39 3 56 20 32 9 30 58 57 40 37 26 54 36 17 31 62 24 2 27 70 6 21 38 69 4 14 43 16 10 60 33 11
sko72,GREEDY,67352,42 4 9 19 63 39 32 7 59 5 18 0 30 14 12 43 25 17 57 37 13 51 23 54 27 15 35 33 28 34 8 52 69 10 44 21 20 50 61 67 55 65 36 66 45 40 6 68 41 47 3 2 1 70 49 16 48 64 31 53 24 29 56 71 22 38 62 60 46 26 58 11
sko72,GREEDY,67376,23 39 65 55 70 49 14 8 33 2 64 0 38 11 52 41 20 18 61 59 30 12 10 68 54 32 9 28 19 27 1 42 22 69 3 51 47 24 40 26 60 44 66 16 71 21 5 35 31 57 53 50 63 17 15 45 34 62 29 6 37 46 48 7 13 58 4 43 67 36 25 56
sko72,GREEDY,67436,32 61 27 36 18 29 59 71 67 62 0 8 58 35 46 14 52 7 55 19 34 43 53 10 63 15 5 51 4 68 17 50 42 64 44 28 57 41 22 48 11 39 37 21 9 40 24 66 31 69 65 23 26 1 38 6 20 56 49 16 13 2 60 3 33 47 25 12 45 70 30 54
sko72,GREEDY,67834,24 54 17 19 1 14 41 62 43 60 18 63 33 69 21 15 47 67 5 11 56 51 42 9 10 55 49 52 31 46 64 6 25 27 70 20 29 40 7 22 13 48 16 39 0 32 59 26 34 53 57 45 71 8 30 61 28 4 35 66 38 36 44 65 50 12 68 3 2 58 23 37
sko72,GREEDY,68464,29 3 62 43 53 55 36 8 66 16 35 0 47 24 51 46 11 64 56 50 13 14 37 69 44 25 27 34 45 10 1 4 41 63 17 31 40 21 65 33 49 15 60 23 26 39 5 52 48 57 6 2 54 71 22 70 20 59 38 9 30 67 68 18 32 42 19 12 58 7 28 61
sko72,GREEDY,68316,40 18 45 66 61 50 39 71 15 42 64 63 41 37 34 49 69 8 44 48 27 22 38 55 65 31 2 20 56 47 1 53 33 54 9 67 21 11 51 25 52 23 46 59 70 32 28 26 30 13 19 36 0 62 58 7 68 17 57 4 3 5 24 6 29 12 14 35 43 10 60 16
sko72,GREEDY,68036,62 11 63 37 27 50 53 1 68 14 54 0 23 7 47 70 10 4 48 57 3 16 34 55 36 56 71 59 69 35 6 13 61 65 17 38 20 44 31 60 66 21 18 42 45 43 15 30 33 24 2 12 8 64 41 67 29 49 32 26 58 28 22 9 52 40 25 39 46 5 51 19
sko72,GREEDY,68588,20 23 68 65 52 33 21 8 45 5 69 71 59 54 37 10 15 7 36 58 24 34 55 64 67 18 4 56 62 3 17 12 49 63 53 28 41 48 11 47 31 22 61 29 70 51 13 39 57 44 1 14 35 6 46 0 19 40 66 16 27 60 50 26 32 38 25 9 43 2 30 42
sko72,GREEDY,68430,23 52 36 19 55 13 67 62 47 53 63 71 20 44 31 14 25 9 12 3 43 42 68 64 37 51 1 46 56 6 26 7 40 65 61 33 30 50 11 49 5 34 10 60 66 39 17 57 48 29 35 16 0 54 41 45 24 4 38 70 22 18 28 69 32 21 59 15 2 8 58 27
sko72,GREEDY,67514,50 15 19 56 0 37 35 67 57 33 63 8 22 25 18 52 68 70 45 47 16 14 34 53 55 42 71 60 65 62 7 41 29 44 5 40 13 32 59 27 20 3 21 38 54 31 24 28 30 11 4 6 2 64 39 69 58 9 49 17 51 66 12 26 23 46 43 48 10 61 36 1
sko72,GREEDY,69164,21 4 65 54 69 41 7 0 15 49 64 71 48 18 32 28 29 35 42 46 23 22 27 63 61 19 44 12 17 43 62 2 13 8 67 20 40 52 30 5 1 58 66 11 68 50 10 38 31 60 9 57 70 36 47 26 56 6 39 53 34 55 3 37 25 51 33 24 59 16 14 45
sko72,GREEDY,68530,13 61 12 4 6 29 47 71 64 34 7 0 32 26 59 28 42 36 67 21 25 24 20 2 49 16 45 35 10 51 18 69 33 63 17 58 50 56 37 44 66 43 11 23 8 31 15 62 38 55 70 14 9 53 22 54 5 68 40 27 46 3 41 1 30 48 19 65 57 52 39 60
sko72,GREEDY,67836,60 24 63 57 45 49 53 6 29 15 1 8 22 44 37 69 23 5 46 55 25 43 62 54 28 42 3 32 4 13 17 70 41 64 26 66 21 20 68 38 65 11 67 40 36 30 52 10 51 35 19 61 71 0 56 9 58 47 33 16 12 2 31 7 39 48 34 59 27 14 50 18
sko72,GREEDY,68622,56 18 66 58 71 51 4 53 28 7 63 8 14 1 48 61 42 26 50 67 27 11 5 68 23 54 25 3 9 15 35 65 20 0 2 47 21 19 33 37 64 39 69 36 70 22 55 32 30 24 45 57 17 62 29 16 49 46 13 34 40 31 12 44 10 41 43 52 60 6 38 59
sko72,GREEDY,67514,14 44 7 27 0 21 40 65 25 68 9 8 39 67 28 13 47 64 10 4 57 51 49 16 18 34 54 50 26 56 62 5 41 17 69 20 38 59 22 23 6 33 15 24 1 48 60 37 31 43 66 35 71 63 32 70 29 3 30 61 46 45 42 53 58 19 52 11 2 55 12 36
sko72,GREEDY,67934,13 19 9 56 55 31 5 70 42 25 64 71 21 16 48 41 61 53 49 47 14 15 35 45 28 40 1 34 67 6 8 4 33 63 26 57 20 11 43 60 58 24 18 69 54 22 3 52 32 29 2 10 0 46 51 36 59 66 23 17 39 65 30 62 12 38 44 50 27 7 68 37
sko72,GREEDY,67384,15 53 45 29 9 13 6 26 67 35 54 71 14 34 27 58 50 70 10 28 52 33 60 55 11 57 16 59 17 7 62 42 22 64 44 47 48 24 49 3 37 39 40 12 0 23 43 21 32 41 38 51 8 18 30 63 2 1 5 69 56 65 31 66 25 20 68 46 19 61 4 36
sko72,GREEDY,67464,42 20 35 69 70 41 15 64 22 10 62 8 57 5 68 48 65 0 52 60 11 13 6 53 61 28 36 18 17 54 2 47 33 26 4 67 39 23 45 25 50 21 44 34 71 32 29 19 24 31 30 38 7 63 49 27 66 43 58 3 37 55 40 1 14 51 12 46 59 9 16 56
sko72,GREEDY,68570,38 59 45 64 67 39 36 62 10 25 70 71 40 9 4 37 52 17 49 46 14 21 18 54 66 24 44 12 19 41 53 56 30 63 26 65 50 22 47 5 1 6 55 23 69 31 33 7 28 2 15 58 0 61 20 16 68 3 29 35 42 43 11 8 27 48 34 60 57 13 32 51
sko72,GREEDY,67860,39 53 27 19 54 47 13 62 48 35 0 71 32 69 46 30 57 7 37 28 51 60 24 1 18 42 16 33 63 17 70 44 56 10 61 38 50 14 31 45 36 25 23 65 9 49 43 5 40 58 52 34 68 2 29 8 20 55 41 15 22 4 59 6 67 21 66 12 11 26 64 3
sko72,GREEDY,68586,50 47 17 66 70 24 31 0 12 39 63 62 68 44 5 23 18 1 14 59 49 42 41 54 69 46 28 48 53 56 45 60 33 27 36 30 21 29 4 52 61 38 15 43 71 32 51 2 13 16 3 58 8 9 40 10 65 7 67 37 19 64 6 55 35 22 25 11 26 57 34 20
sko72,GREEDY,68100,32 4 70 36 65 49 2 0 51 11 54 8 28 19 57 15 9 45 48 60 20 21 10 62 37 24 44 43 58 17 1 16 39 7 18 31 29 22 52 59 69 50 61 14 68 38 25 46 40 47 35 34 63 71 12 53 13 66 27 5 33 55 56 6 30 41 23 42 67 26 3 64
